time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.00906590141495,-0.0267014605363,11.8579121316,6.28230093092,0.0120872215133,0.0,-0.0546734854841,-0.0367704102877,2.90616249838,0.0298677344157,0.00239519187224,0.0,437.15173572645205,437.59675875027193,436.3056610606246,439.4711533356853
1.3200000000000007,-0.0126116972715,-0.0289199239601,12.0365031524,0.00073227967756,0.0125121854312,0.0,-0.0635474972277,-0.0369934618225,3.04650790872,0.0203420875419,0.0151107390934,0.0,457.0317292136621,458.04397918172356,457.7157116376928,456.9571373240975
1.3800000000000008,-0.0166721549303,-0.0311209663665,12.2211664529,0.00176662102158,0.0131730076361,0.0,-0.0718761282936,-0.0362653107656,3.10876684366,0.0101712479175,0.00120921268665,0.0,434.79281202352473,433.6264567147159,433.76633965672784,432.9112912048892
1.4400000000000008,-0.0212533811766,-0.0332587660711,12.4103972529,0.00210802242525,0.013346140896,0.0,-0.0808407848245,-0.0349453405407,3.19867873243,-0.00525633953803,0.00604368768412,0.0,442.62450371498596,443.0221410788233,443.6835155872416,442.41499119351795
1.5000000000000009,-0.0263974934084,-0.035310780308,12.6065521086,0.00158810483383,0.013383675772,0.0,-0.090649363494,-0.0334998625814,3.33941556692,-0.0165453210791,-0.0133437685184,0.0,460.2112098228133,458.6740595612534,459.3627942446274,458.4668195705433
1.560000000000001,-0.0320945868348,-0.0372935582175,12.8087393918,0.000355465464632,0.0127881006751,0.0,-0.0991851867079,-0.0326984290201,3.39998296667,-0.0300632481379,-0.00384335971537,0.0,434.4718001242608,435.2677439150174,435.7056850986319,434.574000800643
1.620000000000001,-0.0382684599779,-0.0392549200153,13.012534079,6.28198334847,0.0120779379898,0.0,-0.106578376674,-0.0328241757342,3.39319348669,-0.0188025108456,-0.0369593536705,0.0,415.3587176553826,412.44407655293145,412.06360755631863,413.05770571387296
1.680000000000001,-0.0449259217278,-0.0412562487102,13.2209773332,6.28059262221,0.00973370878533,0.0,-0.115078960305,-0.0340237832706,3.55443073293,-0.0338060087613,-0.0436665036644,0.0,466.5323413115579,466.0076470543466,467.32739185794554,466.1563629439703
1.740000000000001,-0.0520207136105,-0.0433585555191,13.4371114082,6.27864085471,0.0069700870997,0.0,-0.121139739633,-0.0362536111867,3.64974115732,-0.030091805659,-0.051336716584,0.0,447.696809802921,447.0710090538788,447.2100758908411,447.5121275910232
1.8000000000000012,-0.0593947127421,-0.0456139645075,13.6548910161,6.27696806251,0.0036923441041,0.0,-0.12440405005,-0.0390683974679,3.60970817099,-0.0237878459163,-0.0621929500436,0.0,403.7167025725036,402.7335189010611,403.72077703332434,404.28891737711865
1.8600000000000012,-0.0669288599341,-0.0481081069526,13.8769490202,6.27526983603,6.28302815149,0.0,-0.126301165617,-0.044241836208,3.79164134076,-0.0393528849583,-0.0684091271462,0.0,474.36118162181447,473.88083038707606,474.4319988559693,473.2351605041908
1.9200000000000013,-0.0744849312865,-0.0509720720318,14.1118627949,6.27254905039,6.2791534119,0.0,-0.125077554606,-0.0515256404312,4.03797977795,-0.0613676179765,-0.0578510334906,0.0,493.6275123083533,494.40341377694926,494.25579259124083,492.6294655194931
1.9800000000000013,-0.0818769571785,-0.0543382029492,14.3607386586,6.26873824116,6.27552182983,0.0,-0.120903878628,-0.061117150802,4.25708715054,-0.0681910973939,-0.0664975050781,0.0,488.82948917990194,488.18244128309226,486.9862035754243,486.4729368408242
2.0400000000000014,-0.088943908944,-0.058346154859,14.6209258844,6.26428898815,6.27108555522,0.0,-0.114209351533,-0.0729397618256,4.4152137572,-0.0900560343388,-0.0961192702888,0.0,471.440752789658,469.14187185090873,473.39727696330897,471.7075395007754
2.1000000000000014,-0.0955397064178,-0.063111579034,14.8877599875,6.25938060678,6.26506950655,0.0,-0.105087353527,-0.0863972962521,4.47899331897,-0.0690079315005,-0.110211172024,0.0,443.78837079294857,442.62121434246825,443.6269352637701,445.3464058671724
2.1600000000000015,-0.101442668713,-0.0688081254505,15.159713678,6.25548310746,6.2585455971,0.0,-0.0910113551545,-0.103889660195,4.58568685931,-0.0578923446023,-0.10592847173,0.0,457.4161120351821,457.7470241462651,457.42129011198983,458.30269731264235
2.2200000000000015,-0.106404365184,-0.0755910857983,15.4365773351,6.25187057092,6.25193153233,0.0,-0.0737669512318,-0.12254046318,4.64284715741,-0.0652968304106,-0.120641448348,0.0,443.66857593662195,442.4478529234194,443.76281923452706,443.1519308565946
2.2800000000000016,-0.11019995348,-0.0835647686631,15.7168966594,6.24857161809,6.24524313511,0.0,-0.0520985963139,-0.143581036062,4.70086176523,-0.0397848445046,-0.0975821176987,0.0,443.4190102789464,445.2981584710188,442.7426311703024,444.8346722939479
2.3400000000000016,-0.112637610808,-0.0927993884938,15.9989601217,6.24589371124,6.23924265103,0.0,-0.0286401160792,-0.164457634736,4.70122277629,-0.0567090079876,-0.105359927991,0.0,426.2264969664794,425.55202323538055,427.00096608860247,425.5532288899544
2.4000000000000017,-0.113338273615,-0.103523505119,16.2859553325,6.24248687608,6.23251936263,0.0,0.00597383746776,-0.193364659263,4.86455410554,-0.0569240690379,-0.130838744116,0.0,477.48621234678444,475.52763410926,477.0390656858155,477.02067771513845
2.4600000000000017,-0.111776937309,-0.116079840644,16.583258411,6.23933003804,6.22476937725,0.0,0.0469171722447,-0.225518180527,5.04470525594,-0.0451516117198,-0.126018767299,0.0,482.00203961954986,482.35235957647444,483.6667280443184,484.5510459306617
2.520000000000002,-0.107749286238,-0.130510226611,16.8885546282,6.23704268949,6.21728629616,0.0,0.0880667636596,-0.255722296261,5.13138657473,-0.0268565304748,-0.122238189117,0.0,456.77033540828387,457.05809968764413,456.20552836919137,457.66347002401494
2.580000000000002,-0.101199771673,-0.14672707099,17.1975838568,6.23582901717,6.20973197369,0.0,0.130928691341,-0.284957528727,5.16935350945,-0.0094860795051,-0.134480208416,0.0,442.84542151918725,441.8224918637276,442.24194883400236,443.6706139801525
2.640000000000002,-0.0917063406665,-0.164860790649,17.5119060083,6.23541309908,6.20146656964,0.0,0.186349021908,-0.319519048677,5.30733857686,-0.00225884754312,-0.145272189714,0.0,473.29722086057376,472.4493516327635,474.5091222671179,475.0637968871822
2.700000000000002,-0.078614731645,-0.185127027648,17.8355800898,6.23538726235,6.19342760407,0.0,0.250907486023,-0.355988191923,5.48088400279,0.00299606451865,-0.117740817266,0.0,483.6059972589124,485.66014499809916,486.5364928289726,486.92983004059187
2.760000000000002,-0.0617506938754,-0.207434283982,18.1665975584,6.23552338539,6.18662806163,0.0,0.311872115224,-0.387552098029,5.55260057321,0.000772715748492,-0.10570918649,0.0,457.12978412831876,458.076579890021,456.64140717616164,456.4639376507238
2.820000000000002,-0.041027857354,-0.231665923974,18.5025983485,6.23530485492,6.18004632885,0.0,0.379495274779,-0.420150971857,5.64687020857,-0.0143879244232,-0.119170344303,0.0,465.34215462964363,464.2768783663267,465.5111239811546,464.32314066930337
2.880000000000002,-0.0161355568272,-0.257848752579,18.8439895209,6.23457867345,6.17262688091,0.0,0.450927178792,-0.45266463525,5.73229518082,-0.00788560948099,-0.134607070446,0.0,464.0648923830702,462.83802019222657,462.9431274273949,463.45469403809994
2.940000000000002,0.0128005835029,-0.285823988121,19.186973363,6.23374953478,6.16457898765,0.0,0.514291962521,-0.47989777025,5.70054314861,-0.0296225494647,-0.133198102702,0.0,427.34258877081766,427.4453291463952,428.1478514402251,426.2941368835068
3.000000000000002,0.046213281481,-0.315673005853,19.5325060049,6.23223243898,6.15651293588,0.0,0.600227759925,-0.515205012673,5.8164672092,-0.0177795271841,-0.137025660032,0.0,473.52840831049474,473.21835775525767,473.38486334943804,474.2953689913461
3.0600000000000023,0.0844961109148,-0.347487110084,19.8814226322,6.23059710475,6.14791980352,0.0,0.67658970924,-0.545362092125,5.81394603008,-0.0640182793535,-0.159976494346,0.0,438.9080603841254,436.9787507000335,440.7264625109772,436.8866355613711
3.1200000000000023,0.127702211458,-0.381219467183,20.2315088884,6.22715410324,6.13799990261,0.0,0.764484860126,-0.57936646733,5.85517254153,-0.0466362208463,-0.179058875248,0.0,452.6119477167066,451.0472473526098,452.7745308911404,454.16877231735367
3.1800000000000024,0.176410182807,-0.4170664154,20.5842854498,6.22462075318,6.12763862732,0.0,0.860060960489,-0.615756858671,5.90355474238,-0.0346038262181,-0.162302132899,0.0,455.57291073835466,456.8829862979367,454.8896984136604,455.85144276641034
3.2400000000000024,0.231316250911,-0.455241092571,20.941632737,6.22318394553,6.11912408607,0.0,0.970960841785,-0.656863006134,6.00722784039,-0.0083701009302,-0.117721155396,0.0,472.20666014181455,475.6149230850256,472.539529774826,474.5577414442589
3.3000000000000025,0.292069193168,-0.495554561465,21.2993323901,6.22246988584,6.1120110587,0.0,1.05472614006,-0.686985205358,5.91638994571,-0.020111461827,-0.120261184215,0.0,412.7306789198042,412.4925581938622,413.61089320431853,412.5753813608588
3.3600000000000025,0.358642529419,-0.53792806784,21.6555033527,6.2211295882,6.10441445451,0.0,1.16501415714,-0.725560156143,5.95553167278,-0.0272115595201,-0.143979131887,0.0,456.5204377720223,454.6089682630951,454.6885284819282,454.1192237516807
3.4200000000000026,0.43225312715,-0.582734858599,22.0154829562,6.21938341919,6.09561837828,0.0,1.2894354078,-0.768125066719,6.04302378874,-0.0331817108268,-0.152434498335,0.0,470.620856153333,469.94690849487887,471.6943172921989,471.2327561526387
3.4800000000000026,0.513069173488,-0.629983631087,22.3783832871,6.21706519374,6.08630242367,0.0,1.40521185552,-0.807003413186,6.05328814121,-0.0527284380934,-0.16162464096,0.0,447.8022990053582,447.0312165851048,450.23469499409913,448.6493035779063
3.5400000000000027,0.601389320919,-0.679737718914,22.7437903747,6.2140738805,6.07659592479,0.0,1.53962757915,-0.85171999023,6.12617453154,-0.0446539670649,-0.162076961505,0.0,468.269633192786,468.21099357244634,469.11748706623354,469.74274419682985
3.6000000000000028,0.697220969751,-0.731985368438,23.1100088386,6.21131688747,6.06665567196,0.0,1.65556305672,-0.890084751267,6.08099860889,-0.0486756503196,-0.174040330599,0.0,432.95146151041763,431.91626943466844,433.37485114655,433.03529741988507
3.660000000000003,0.800190278795,-0.786584781783,23.4735616556,6.20857971387,6.05637517363,0.0,1.77758816652,-0.930118105283,6.03727250896,-0.0401192756133,-0.16643371363,0.0,433.9154203154864,434.5246996965686,432.5949890703698,433.3137595159358
3.720000000000003,0.910453071593,-0.843565374528,23.8336220448,6.20633524058,6.04653509257,0.0,1.89863175681,-0.969419365509,5.96474004688,-0.0324735027662,-0.159539068589,0.0,424.8418271021082,425.40570507122817,423.0270751685922,423.6843538303081
3.780000000000003,1.02823464871,-0.90296994423,24.1897320535,6.2046427146,6.03711750197,0.0,2.0281772074,-1.01087579906,5.90550095948,-0.0208135174087,-0.152250454493,0.0,428.5268866300298,429.1218019177702,428.2322792106565,429.22293558661136
3.840000000000003,1.15468156811,-0.965117512129,24.545194407,6.20392937379,6.02754665894,0.0,2.18745053831,-1.06075341012,5.94257145401,0.00172606186498,-0.180815108826,0.0,462.1148500415606,459.833218299244,459.05619813799467,460.8417374468975
3.900000000000003,1.29079770621,-1.03024449251,24.9025694946,6.20373919179,6.01630455053,0.0,2.35062819816,-1.11010476791,5.96924836061,-0.0154085085165,-0.205545659879,0.0,459.4715427538013,457.47259866963947,459.51072076704344,458.1501576136007
3.960000000000003,1.43663852421,-1.09825749384,25.2604934342,6.20323024117,6.0037227883,0.0,2.51171267619,-1.15702171589,5.96099286256,0.00265157094993,-0.219634103969,0.0,449.55298842504124,448.36657946863136,448.20784734169195,449.6736684534098
4.020000000000002,1.59342719581,-1.16938271768,25.621528265,6.20324420841,5.99112489202,0.0,2.71560275555,-1.21371425228,6.07214447699,-0.00510685215016,-0.195506528978,0.0,486.40336100777773,488.16752272258236,488.17075342113714,487.5913653035076
4.080000000000001,1.76152519295,-1.24359691197,25.9852811752,6.20294200634,5.98034132529,0.0,2.88849841657,-1.26008920529,6.05242299821,-0.00489675982801,-0.159192089554,0.0,447.5762940793754,450.4906379295885,449.4628446525057,449.47996604001
4.14,1.94090167867,-1.32078421528,26.3501214077,6.20276197655,5.97051809357,0.0,3.09137566838,-1.31277783339,6.10792046169,0.000545474185801,-0.174790870019,0.0,474.6514377114483,473.4285573356859,474.6048037757545,475.022476358435
4.199999999999998,2.13137218168,-1.40082123255,26.7143609933,6.20321733116,5.96020785329,0.0,3.25839932672,-1.35510132904,6.03318440434,0.0188768641276,-0.166509713377,0.0,433.86416343953374,434.5299113007155,433.2895893734106,434.82832219577836
4.259999999999997,2.33195260113,-1.4833734142,27.0738910931,6.20432990162,5.95018020389,0.0,3.42833280456,-1.39655872158,5.95097574023,0.0178663334952,-0.168390776563,0.0,432.6258310245668,432.4398164554814,431.62121035705866,431.53584803120987
4.319999999999996,2.54366663022,-1.56857628999,27.4307223309,6.20505640092,5.94018870944,0.0,3.62946031923,-1.44342168959,5.94270575316,-0.00305532495479,-0.163036989092,0.0,456.9892975011001,457.3902878577359,458.27801545513097,456.6114940531058
4.379999999999995,2.7666822022,-1.65638031794,27.7844295984,6.20491641953,5.9306188209,0.0,3.80505797573,-1.48339737521,5.84738148797,-0.00092609846244,-0.153230549251,0.0,429.43053143722943,430.2366238428768,429.03565287378797,429.21649344568664
4.439999999999993,3.00150496128,-1.74682673011,28.13546049,6.20529559777,5.92106002408,0.0,4.0229028801,-1.53142112535,5.85281596711,0.0178681858139,-0.175645803119,0.0,463.373161306191,461.5837165431292,464.3132568630129,465.7856849474586
